Country,Province,City,Job_Title,Low_Salary_Yearly,Median_Salary_Yearly,Max_Salary_Yearly,Currency,Year,Cost_of_Living_Yearly
Canada,QC,Abitibi-Témiscamingue,Managers in health care,22000,46000,68130,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Government managers - health and social policy development and program administration,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Government managers - economic analysis, policy development and program administration",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Government managers - education policy development and program administration,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other managers in public administration,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Administrators - post-secondary education and vocational training,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,School principals and administrators of elementary and secondary education,30220,44230,55770,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Managers in social, community and correctional services",16770,28910,48900,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Commissioned police officers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Fire chiefs and senior firefighting officers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Commissioned officers of the Canadian Forces,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Library, archive, museum and art gallery managers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Managers - publishing, motion pictures, broadcasting and performing arts",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Recreation, sports and fitness program and service directors",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Corporate sales managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Retail and wholesale trade managers,15000,27780,54660,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Restaurant and food service managers,12770,22550,50770,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Accommodation service managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Managers in customer and personal services, n.e.c.",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Construction managers,24040,38460,55770,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Home building and renovation managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Facility operation and maintenance managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Managers in transportation,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Managers in natural resources production and fishing,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Managers in agriculture,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Managers in horticulture,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Managers in aquaculture,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Manufacturing managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Utilities managers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Financial auditors and accountants,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Financial and investment analysts,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Securities agents, investment dealers and brokers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other financial officers,20510,31000,54950,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Human resources professionals,21700,34740,51860,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Professional occupations in business management consulting,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Professional occupations in advertising, marketing and public relations",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Supervisors, general office and administrative support workers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Supervisors, finance and insurance office workers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Supervisors, library, correspondence and related information workers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Supervisors, mail and message distribution occupations",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Supervisors, supply chain, tracking and scheduling co-ordination occupations",15000,23000,33000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Administrative officers,18200,22500,38450,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Executive assistants,16000,25000,38460,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Human resources and recruitment officers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Property administrators,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Purchasing agents and officers,20000,27000,50000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Conference and event planners,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Court officers and justices of the peace,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Employment insurance, immigration, border services and revenue officers",23540,27000,30240,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Administrative assistants,13000,21000,25310,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Legal administrative assistants,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Medical administrative assistants,13500,19650,24460,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Court reporters, medical transcriptionists and related occupations",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Health information management occupations,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Records management technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Statistical officers and related research support occupations,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Accounting technicians and bookkeepers,13250,20250,31000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Insurance adjusters and claims examiners,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Insurance underwriters,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Assessors, valuators and appraisers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Customs, ship and other brokers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,General office support workers,18000,22250,29230,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Receptionists,12000,15950,23410,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Personnel clerks,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Court clerks,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Data entry clerks,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Desktop publishing operators and related occupations,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Accounting and related clerks,15500,20750,27000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Payroll clerks,18000,23240,31070,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Banking, insurance and other financial clerks",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Collectors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Library assistants and clerks,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Correspondence, publication and regulatory clerks",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Survey interviewers and statistical clerks,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Mail, postal and related workers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Letter carriers,15000,25950,27880,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Couriers, messengers and door-to-door distributors",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Shippers and receivers,12000,16360,25000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Storekeepers and partspersons,14280,18680,30000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Production logistics co-ordinators,13000,19450,34050,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Purchasing and inventory control workers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Dispatchers,12500,22650,29000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Transportation route and crew schedulers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Physicists and astronomers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Chemists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Geoscientists and oceanographers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Meteorologists and climatologists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other professional occupations in physical sciences,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Biologists and related scientists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Forestry professionals,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Agricultural representatives, consultants and specialists",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Civil engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Mechanical engineers,22450,37500,52000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Electrical and electronics engineers,26000,38460,59250,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Chemical engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Industrial and manufacturing engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Metallurgical and materials engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Mining engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Geological engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Petroleum engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Aerospace engineers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Computer engineers (except software engineers and designers),0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Other professional engineers, n.e.c.",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Architects,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Landscape architects,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Urban and land use planners,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Land surveyors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Mathematicians, statisticians and actuaries",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Information systems analysts and consultants,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Database analysts and data administrators,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Software engineers and designers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Computer programmers and interactive media developers,20000,30770,46150,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Web designers and developers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Chemical technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Geological and mineral technologists and technicians,15000,28000,50000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Biological technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Agricultural and fish products inspectors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Forestry technologists and technicians,12850,26400,30050,CAD,2015-2016,24000
Canada,QC,Abitibi-Témiscamingue,Conservation and fishery officers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Landscape and horticulture technicians and specialists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Civil engineering technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Mechanical engineering technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Industrial engineering and manufacturing technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Construction estimators,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Electrical and electronics engineering technologists and technicians,19180,31190,45710,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Electronic service technicians (household and business equipment),15500,22000,35160,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Industrial instrument technicians and mechanics,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Aircraft instrument, electrical and avionics mechanics, technicians and inspectors",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Architectural technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Industrial designers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Drafting technologists and technicians,17000,23750,37980,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Land survey technologists and technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Technical occupations in geomatics and meteorology,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Non-destructive testers and inspection technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Engineering inspectors and regulatory officers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Inspectors in public and environmental health and occupational health and safety,19800,36180,45130,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Construction inspectors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Air pilots, flight engineers and flying instructors",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Air traffic controllers and related occupations,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Deck officers, water transport",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Engineer officers, water transport",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Railway traffic controllers and marine traffic regulators,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Computer network technicians,17330,31000,47260,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,User support technicians,15650,26250,39900,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Information systems testing technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Nursing co-ordinators and supervisors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Registered nurses and registered psychiatric nurses,23000,32070,39870,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Specialist physicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,General practitioners and family physicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Dentists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Veterinarians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Optometrists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Chiropractors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Allied primary health practitioners,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other professional occupations in health diagnosing and treating,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Pharmacists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Dietitians and nutritionists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Audiologists and speech-language pathologists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Physiotherapists,26830,33500,44000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Occupational therapists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other professional occupations in therapy and assessment,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Medical laboratory technologists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Medical laboratory technicians and pathologists' assistants,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Animal health technologists and veterinary technicians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Respiratory therapists, clinical perfusionists and cardiopulmonary technologists",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Medical radiation technologists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Medical sonographers,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Cardiology technologists and electrophysiological diagnostic technologists, n.e.c.",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other medical technologists and technicians (except dental health),12800,17700,25000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Denturists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Dental hygienists and dental therapists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Dental technologists, technicians and laboratory assistants",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Opticians,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Practitioners of natural healing,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Licensed practical nurses,18340,23000,27000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Paramedical occupations,20140,29000,34000,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Massage therapists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Other technical occupations in therapy and assessment,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Dental assistants,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Nurse aides, orderlies and patient service associates",12750,19940,22560,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Other assisting occupations in support of health services,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,University professors and lecturers,20210,48720,70850,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Post-secondary teaching and research assistants,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,College and other vocational instructors,21030,37500,47340,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Secondary school teachers,25000,38460,47420,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Elementary school and kindergarten teachers,20000,37050,45650,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,Educational counsellors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Judges,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Lawyers and Quebec notaries,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Psychologists,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Social workers,20000,31510,39560,CAD,2016-2017,24000
Canada,QC,Abitibi-Témiscamingue,"Family, marriage and other related counsellors",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Professional occupations in religion,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Probation and parole officers and related occupations,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Employment counsellors,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,"Natural and applied science policy researchers, consultants and program officers",0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Economists and economic policy researchers and analysts,0,0,0,CAD,NA,24000
Canada,QC,Abitibi-Témiscamingue,Business development officers and marketing researchers and consultants,0,0,0,CAD,NA,24000
